player_id,player_name,role,status,wikipedia_title,image_url,notes
26031,Andoni Iraola Sagarna,taker,no_search_results,,,Wikipedia returned 0 results
26020,Ángel Lafita Castillo,taker,no_search_results,,,Wikipedia returned 0 results
26009,Roberto Soldado Rillo,taker,no_search_results,,,Wikipedia returned 0 results
25997,Jonás Manuel Gutiérrez,taker,no_search_results,,,Wikipedia returned 0 results
25947,Fabián Larry Estoyanoff Poggio,taker,no_search_results,,,Wikipedia returned 0 results
25859,Sérgio Paulo Barbosa Valente,taker,no_search_results,,,Wikipedia returned 0 results
25707,Francisco Manuel Rico Castro,taker,no_search_results,,,Wikipedia returned 0 results
25351,Alexandre Rodrigues da Silva,taker,no_search_results,,,Wikipedia returned 0 results
25305,Pedro Guilherme Abreu dos Santos,taker,no_search_results,,,Wikipedia returned 0 results
28914,Lovro Majer,taker,no_search_results,,,Wikipedia returned 0 results
28511,Ángel Israel Mena Delgado,taker,no_search_results,,,Wikipedia returned 0 results
28413,Willy Afonso Semedo Johnson,taker,no_search_results,,,Wikipedia returned 0 results
27886,Alexis Mac Allister,taker,no_search_results,,,Wikipedia returned 0 results
27158,Luis Fernando Díaz Marulanda,taker,no_search_results,,,Wikipedia returned 0 results
3538,Wayne Mark Rooney,taker,no_search_results,,,Wikipedia returned 0 results
3533,Xherdan Shaqiri,taker,no_search_results,,,Wikipedia returned 0 results
3532,Jordan Brian Henderson,taker,no_search_results,,,Wikipedia returned 0 results
3518,Leighton Baines,taker,no_search_results,,,Wikipedia returned 0 results
3500,Granit Xhaka,taker,no_search_results,,,Wikipedia returned 0 results
3490,James Morrison,taker,no_search_results,,,Wikipedia returned 0 results
3481,Serge Aurier,taker,no_search_results,,,Wikipedia returned 0 results
3473,James Philip Milner,taker,no_search_results,,,Wikipedia returned 0 results
3445,Radamel Falcao García Zárate,taker,no_search_results,,,Wikipedia returned 0 results
26712,Ricardo Izecson dos Santos Leite,taker,no_search_results,,,Wikipedia returned 0 results
26490,Mohamed Gasana Tchité,taker,no_search_results,,,Wikipedia returned 0 results
3434,Stevan Jovetić,taker,no_search_results,,,Wikipedia returned 0 results
3423,Alexander Toft Søderlund,taker,no_search_results,,,Wikipedia returned 0 results
3380,Christian Benteke Liolo,taker,no_search_results,,,Wikipedia returned 0 results
3371,Mario Barwuah Balotelli,taker,no_search_results,,,Wikipedia returned 0 results
3347,André Ayew Pelé,taker,no_search_results,,,Wikipedia returned 0 results
3337,Jermain Defoe,taker,no_search_results,,,Wikipedia returned 0 results
3336,Harry Maguire,taker,no_search_results,,,Wikipedia returned 0 results
3328,James Ward-Prowse,taker,no_search_results,,,Wikipedia returned 0 results
3308,Kieran Trippier,taker,no_search_results,,,Wikipedia returned 0 results
3302,Nordin Amrabat,taker,no_search_results,,,Wikipedia returned 0 results
3300,Maya Yoshida,taker,no_search_results,,,Wikipedia returned 0 results
30940,Jure Balkovec,taker,no_search_results,,,Wikipedia returned 0 results
30714,Jude Bellingham,taker,no_search_results,,,Wikipedia returned 0 results
30193,Gedeon Kalulu Kyatengwa,taker,no_search_results,,,Wikipedia returned 0 results
29976,Gabriel Teodoro Martinelli Silva,taker,no_search_results,,,Wikipedia returned 0 results
29560,Julián Álvarez,taker,no_search_results,,,Wikipedia returned 0 results
40124,Rickie Lambert,taker,no_search_results,,,Wikipedia returned 0 results
39721,Johan Neeskens,taker,no_search_results,,,Wikipedia returned 0 results
39461,Cole Palmer,taker,no_search_results,,,Wikipedia returned 0 results
39420,Bradley Barcola,taker,no_search_results,,,Wikipedia returned 0 results
38718,Enzo Fernandez,taker,no_search_results,,,Wikipedia returned 0 results
38610,Paul Breitner,taker,no_search_results,,,Wikipedia returned 0 results
37211,Kaoru Mitoma,taker,no_search_results,,,Wikipedia returned 0 results
36659,Manuel Ugarte Ribeiro,taker,no_search_results,,,Wikipedia returned 0 results
35684,Meschak Elia,taker,no_search_results,,,Wikipedia returned 0 results
35413,Lionel Mpasi-Nzau,taker,no_search_results,,,Wikipedia returned 0 results
34386,John Arne Semundseth Riise,taker,no_search_results,,,Wikipedia returned 0 results
34385,Claudio Santos,taker,no_search_results,,,Wikipedia returned 0 results
34384,Djibril Cissé,taker,no_search_results,,,Wikipedia returned 0 results
34335,Terem Igobor Moffi,taker,no_search_results,,,Wikipedia returned 0 results
33459,Alexander Baumjohann,taker,no_search_results,,,Wikipedia returned 0 results
32868,Bryan Silva Teixera,taker,no_search_results,,,Wikipedia returned 0 results
2941,Ismaïla Sarr,taker,no_search_results,,,Wikipedia returned 0 results
401453,"David N""Gog",taker,no_search_results,,,Wikipedia returned 0 results
397991,Hugo Alvez,taker,no_search_results,,,Wikipedia returned 0 results
387475,Andrea Lazzari,taker,no_search_results,,,Wikipedia returned 0 results
386607,Gianpaolo Bellini,taker,no_search_results,,,Wikipedia returned 0 results
384888,Ray Kendry Páez Andrade,taker,no_search_results,,,Wikipedia returned 0 results
66892,Mohamed Hany Gamal Eldemerdash,taker,no_search_results,,,Wikipedia returned 0 results
66879,Mohamed Abougabal,taker,no_search_results,,,Wikipedia returned 0 results
66725,Oswin Reagan Appollis,taker,no_search_results,,,Wikipedia returned 0 results
65853,Evidence Makgopa,taker,no_search_results,,,Wikipedia returned 0 results
64629,Thabang Amod Monare,taker,no_search_results,,,Wikipedia returned 0 results
50968,Erickson Patrick Correia Andrade,taker,no_search_results,,,Wikipedia returned 0 results
50498,Pape Matar Sarr,taker,no_search_results,,,Wikipedia returned 0 results
48335,Mohamed Zeki Amdouni,taker,no_search_results,,,Wikipedia returned 0 results
47822,Wilker José Ángel Romero,taker,no_search_results,,,Wikipedia returned 0 results
42902,Adam Johnson,taker,no_search_results,,,Wikipedia returned 0 results
102722,Siyanda Xulu,taker,no_search_results,,,Wikipedia returned 0 results
88123,Cheikh Ahmadou Bamba Mbacke Dieng,taker,no_search_results,,,Wikipedia returned 0 results
70783,Omar Kamal Abdel Wahed,taker,no_search_results,,,Wikipedia returned 0 results
69563,Mohamed Abdel Monem,taker,no_search_results,,,Wikipedia returned 0 results
68755,Mostafa Fathi,taker,no_search_results,,,Wikipedia returned 0 results
67974,Nkosinathi Sibisi,taker,no_search_results,,,Wikipedia returned 0 results
67728,Mahmoud Hamada,taker,no_search_results,,,Wikipedia returned 0 results
67700,Badr Banoun,taker,no_search_results,,,Wikipedia returned 0 results
3057,Jonjo Shelvey,taker,no_search_results,,,Wikipedia returned 0 results
3043,Christian Dannemann Eriksen,taker,no_search_results,,,Wikipedia returned 0 results
3018,Giovanni-Guy Yann Sio,taker,no_search_results,,,Wikipedia returned 0 results
3013,Nicolas Pépé,taker,no_search_results,,,Wikipedia returned 0 results
2999,Presnel Kimpembe,taker,no_search_results,,,Wikipedia returned 0 results
2988,Memphis Depay,taker,no_search_results,,,Wikipedia returned 0 results
2972,Marcus Thuram,taker,no_search_results,,,Wikipedia returned 0 results
2959,Julien Féret,taker,no_search_results,,,Wikipedia returned 0 results
20176,Víctor Valdés Arribas,keeper,no_search_results,,,Wikipedia returned 0 results
5550,Yann Sommer,keeper,no_search_results,,,Wikipedia returned 0 results
7036,Gianluigi Donnarumma,keeper,no_search_results,,,Wikipedia returned 0 results
3099,Hugo Lloris,keeper,no_search_results,,,Wikipedia returned 0 results
66721,Ronwen Williams,keeper,no_search_results,,,Wikipedia returned 0 results
3468,Jordan Pickford,keeper,no_search_results,,,Wikipedia returned 0 results
6909,Damián Emiliano Martínez,keeper,no_search_results,,,Wikipedia returned 0 results
3815,Kasper Schmeichel,keeper,no_search_results,,,Wikipedia returned 0 results
3444,Danijel Subašić,keeper,no_search_results,,,Wikipedia returned 0 results
5597,Keylor Navas Gamboa,keeper,no_search_results,,,Wikipedia returned 0 results
11748,Unai Simón Mendibil,keeper,no_search_results,,,Wikipedia returned 0 results
6625,Vicente Guaita Panadero,keeper,no_search_results,,,Wikipedia returned 0 results
20055,Marc-André ter Stegen,keeper,no_search_results,,,Wikipedia returned 0 results
36710,Sergio Rochet Álvarez,keeper,no_search_results,,,Wikipedia returned 0 results
5172,Igor Akinfeev,keeper,no_search_results,,,Wikipedia returned 0 results
7193,Paul Bernardoni,keeper,no_search_results,,,Wikipedia returned 0 results
6378,Jan Oblak,keeper,no_search_results,,,Wikipedia returned 0 results
16531,Dominik Livaković,keeper,no_search_results,,,Wikipedia returned 0 results
5669,Wojciech Szczęsny,keeper,no_search_results,,,Wikipedia returned 0 results
7018,Emiliano Viviano,keeper,no_search_results,,,Wikipedia returned 0 results
5547,Alisson Ramsés Becker,keeper,no_search_results,,,Wikipedia returned 0 results
32975,Diogo Meireles Costa,keeper,no_search_results,,,Wikipedia returned 0 results
22823,Dimitry Bertaud,keeper,no_search_results,,,Wikipedia returned 0 results
3333,David de Gea Quintana,keeper,no_search_results,,,Wikipedia returned 0 results
6576,Gorka Iraizoz Moreno,keeper,no_search_results,,,Wikipedia returned 0 results
6610,Iván Cuéllar Sacristán,keeper,no_search_results,,,Wikipedia returned 0 results
3522,Heurelho da Silva Gomes,keeper,no_search_results,,,Wikipedia returned 0 results
3742,Orestis Karnezis,keeper,no_search_results,,,Wikipedia returned 0 results
4691,Claudio Andrés Bravo Muñoz,keeper,no_search_results,,,Wikipedia returned 0 results
3761,Mike Maignan,keeper,no_search_results,,,Wikipedia returned 0 results
7174,Antonio Mirante,keeper,no_search_results,,,Wikipedia returned 0 results
3623,Adrián San Miguel del Castillo,keeper,no_search_results,,,Wikipedia returned 0 results
3543,Steve Mandanda,keeper,no_search_results,,,Wikipedia returned 0 results
34881,Daniele Padelli,keeper,no_search_results,,,Wikipedia returned 0 results
32012,Rafael Enrique Romo Pérez,keeper,no_search_results,,,Wikipedia returned 0 results
36629,Yahia Fofana,keeper,no_search_results,,,Wikipedia returned 0 results
3630,Loris Karius,keeper,no_search_results,,,Wikipedia returned 0 results
3461,Petr Čech,keeper,no_search_results,,,Wikipedia returned 0 results
6792,Pau López Sabata,keeper,no_search_results,,,Wikipedia returned 0 results
8697,Andrés Eduardo Fernández Moreno,keeper,no_search_results,,,Wikipedia returned 0 results
8947,Ron-Robert Zieler,keeper,no_search_results,,,Wikipedia returned 0 results
7055,Stefano Sorrentino,keeper,no_search_results,,,Wikipedia returned 0 results
3322,Jonas Lössl,keeper,no_search_results,,,Wikipedia returned 0 results
7157,Marco Sportiello,keeper,no_search_results,,,Wikipedia returned 0 results
8314,Marwin Hitz,keeper,no_search_results,,,Wikipedia returned 0 results
4276,David Ospina Ramírez,keeper,no_search_results,,,Wikipedia returned 0 results
8667,Lukáš Hrádecký,keeper,no_search_results,,,Wikipedia returned 0 results
7001,Samir Handanovič,keeper,no_search_results,,,Wikipedia returned 0 results
15581,Bernd Leno,keeper,no_search_results,,,Wikipedia returned 0 results
23269,Felix Wiedwald,keeper,no_search_results,,,Wikipedia returned 0 results
12491,Federico Marchetti,keeper,no_search_results,,,Wikipedia returned 0 results
23758,Maxime Crépeau,keeper,no_search_results,,,Wikipedia returned 0 results
7379,Edouard Mendy,keeper,no_search_results,,,Wikipedia returned 0 results
8326,Andries Noppert,keeper,no_search_results,,,Wikipedia returned 0 results
23635,John Ruddy,keeper,no_search_results,,,Wikipedia returned 0 results
358410,Stanley Bobo Nwabali,keeper,no_search_results,,,Wikipedia returned 0 results
8274,Pierluigi Gollini,keeper,no_search_results,,,Wikipedia returned 0 results
10763,Asier Riesgo Unamuno,keeper,no_search_results,,,Wikipedia returned 0 results
26146,Dudú Aouate,keeper,no_search_results,,,Wikipedia returned 0 results
26103,Idriss Carlos Kameni,keeper,no_search_results,,,Wikipedia returned 0 results
24255,Juan Carlos Martín Corral,keeper,no_search_results,,,Wikipedia returned 0 results
5108,Glyn Oliver Myhill,keeper,no_search_results,,,Wikipedia returned 0 results
32677,Alexander Domínguez Carabalí,keeper,no_search_results,,,Wikipedia returned 0 results
32037,Nicola Leali,keeper,no_search_results,,,Wikipedia returned 0 results
34393,Nelson de Jesus da Silva,keeper,no_search_results,,,Wikipedia returned 0 results
25719,Shūichi Gonda,keeper,no_search_results,,,Wikipedia returned 0 results
25377,Rémy Riou,keeper,no_search_results,,,Wikipedia returned 0 results
26070,Antonio Rodríguez Martínez,keeper,no_search_results,,,Wikipedia returned 0 results
4440,Kevin Trapp,keeper,no_search_results,,,Wikipedia returned 0 results
6694,Gerónimo Rulli,keeper,no_search_results,,,Wikipedia returned 0 results
6730,Rubén Iván Martínez Andrade,keeper,no_search_results,,,Wikipedia returned 0 results
6884,Sergio Álvarez Conde,keeper,no_search_results,,,Wikipedia returned 0 results
9082,Przemysław Tytoń,keeper,no_search_results,,,Wikipedia returned 0 results
25144,Diego Alves Carreira,keeper,no_search_results,,,Wikipedia returned 0 results
20074,Artur Boruc,keeper,no_search_results,,,Wikipedia returned 0 results
3509,Thibaut Courtois,keeper,no_search_results,,,Wikipedia returned 0 results
34390,Jerzy Dudek,keeper,no_search_results,,,Wikipedia returned 0 results
4257,Yoan Cardinale,keeper,no_search_results,,,Wikipedia returned 0 results
27305,Germán Darío Lux,keeper,no_search_results,,,Wikipedia returned 0 results
36794,Dayne Tristan St. Clair,keeper,no_search_results,,,Wikipedia returned 0 results
10612,Yoel Rodríguez Oterino,keeper,no_search_results,,,Wikipedia returned 0 results
6590,Norberto Murara Neto,keeper,no_search_results,,,Wikipedia returned 0 results
20015,Jens Lehmann,keeper,no_search_results,,,Wikipedia returned 0 results
23843,Diego Mariño Villar,keeper,no_search_results,,,Wikipedia returned 0 results
13042,Tim Howard,keeper,no_search_results,,,Wikipedia returned 0 results
8821,Timo Horn,keeper,no_search_results,,,Wikipedia returned 0 results
9014,Declan Rudd,keeper,no_search_results,,,Wikipedia returned 0 results
8306,Christian Mathenia,keeper,no_search_results,,,Wikipedia returned 0 results
8225,Roman Bürki,keeper,no_search_results,,,Wikipedia returned 0 results
8577,Rune Almenning Jarstein,keeper,no_search_results,,,Wikipedia returned 0 results
6785,Yassine Bounou,keeper,no_search_results,,,Wikipedia returned 0 results
6871,Costel Fane Pantilimon,keeper,no_search_results,,,Wikipedia returned 0 results
8662,Vid Belec,keeper,no_search_results,,,Wikipedia returned 0 results
7803,Albano Benjamín Bizzarri,keeper,no_search_results,,,Wikipedia returned 0 results
401508,Clément Maury,keeper,no_search_results,,,Wikipedia returned 0 results
7282,Jean-Louis Leca,keeper,no_search_results,,,Wikipedia returned 0 results
7132,Andrea Consigli,keeper,no_search_results,,,Wikipedia returned 0 results
3432,Alexandre Letellier,keeper,no_search_results,,,Wikipedia returned 0 results
105932,Josimar José Évora Dias,keeper,no_search_results,,,Wikipedia returned 0 results
3096,Rob Elliot,keeper,no_search_results,,,Wikipedia returned 0 results
3008,Benjamin Lecomte,keeper,no_search_results,,,Wikipedia returned 0 results
2947,Anthony Lopes,keeper,no_search_results,,,Wikipedia returned 0 results
3354,Benoît Guy Robert Costil,keeper,no_search_results,,,Wikipedia returned 0 results
6949,Gianluigi Buffon,keeper,no_search_results,,,Wikipedia returned 0 results
6898,Jaume Doménech Sánchez,keeper,no_search_results,,,Wikipedia returned 0 results
6768,Diego López Rodríguez,keeper,no_search_results,,,Wikipedia returned 0 results
7028,José Manuel Reina Páez,keeper,no_search_results,,,Wikipedia returned 0 results
8560,René Adler,keeper,no_search_results,,,Wikipedia returned 0 results
8517,Ralf Fährmann,keeper,no_search_results,,,Wikipedia returned 0 results
24040,Cristian Darío Álvarez,keeper,no_search_results,,,Wikipedia returned 0 results
4259,Stéphane Ruffier,keeper,no_search_results,,,Wikipedia returned 0 results
26753,Javier Varas Herrera,keeper,no_search_results,,,Wikipedia returned 0 results
3537,Jack Butland,keeper,no_search_results,,,Wikipedia returned 0 results
3539,Simon Mignolet,keeper,no_search_results,,,Wikipedia returned 0 results
3711,Martin Dúbravka,keeper,no_search_results,,,Wikipedia returned 0 results
36553,Matthieu Dreyer,keeper,no_search_results,,,Wikipedia returned 0 results
25946,Andrés Palop Cervera,keeper,no_search_results,,,Wikipedia returned 0 results
12608,Bradley Guzan,keeper,no_search_results,,,Wikipedia returned 0 results
25917,César Sánchez Domínguez,keeper,no_search_results,,,Wikipedia returned 0 results
26005,José Manuel Pinto Colorado,keeper,no_search_results,,,Wikipedia returned 0 results
6662,Iago Herrerín Buisán,keeper,no_search_results,,,Wikipedia returned 0 results
6629,Fernando Pacheco Flores,keeper,no_search_results,,,Wikipedia returned 0 results
6654,Antonio Adán Garrido,keeper,no_search_results,,,Wikipedia returned 0 results
11537,Alberto García Cabrera,keeper,no_search_results,,,Wikipedia returned 0 results
386510,Massimo Zenildo Zappino,keeper,no_search_results,,,Wikipedia returned 0 results
8393,Oliver Baumann,keeper,no_search_results,,,Wikipedia returned 0 results
10483,Ørjan Håskjold Nyland,keeper,no_search_results,,,Wikipedia returned 0 results
9539,Vito Mannone,keeper,no_search_results,,,Wikipedia returned 0 results
6571,Roberto Jiménez Gago,keeper,no_search_results,,,Wikipedia returned 0 results
13614,Francesco Bardi,keeper,no_search_results,,,Wikipedia returned 0 results
6312,Franco Armani,keeper,no_search_results,,,Wikipedia returned 0 results
5636,Jaime Manuel Penedo Cano,keeper,no_search_results,,,Wikipedia returned 0 results
5454,Francis Odinaka Uzoho,keeper,no_search_results,,,Wikipedia returned 0 results
6292,Essam Kamal Tawfik El Hadary,keeper,no_search_results,,,Wikipedia returned 0 results
26221,Gustavo Adolfo Munúa Vera,keeper,no_search_results,,,Wikipedia returned 0 results
6706,Francisco Casilla Cortés,keeper,no_search_results,,,Wikipedia returned 0 results
18672,Mark Bunn,keeper,no_search_results,,,Wikipedia returned 0 results
5577,Francisco Guillermo Ochoa Magaña,keeper,no_search_results,,,Wikipedia returned 0 results
20446,Shay Given,keeper,no_search_results,,,Wikipedia returned 0 results
21397,Stole Dimitrievski,keeper,no_search_results,,,Wikipedia returned 0 results
20662,Alexander Nübel,keeper,no_search_results,,,Wikipedia returned 0 results
16309,Joel Robles Blázquez,keeper,no_search_results,,,Wikipedia returned 0 results
182573,Ibrahim Kone,keeper,no_search_results,,,Wikipedia returned 0 results
104179,Orlando Mosquera,keeper,no_search_results,,,Wikipedia returned 0 results
161718,Ivane Carminio Francisco Urrubal,keeper,no_search_results,,,Wikipedia returned 0 results
6755,Sergio Asenjo Andrés,keeper,no_search_results,,,Wikipedia returned 0 results
6823,Sergio Rico González,keeper,no_search_results,,,Wikipedia returned 0 results
6991,Etrit Berisha,keeper,no_search_results,,,Wikipedia returned 0 results
9095,Manuel Riemann,keeper,no_search_results,,,Wikipedia returned 0 results
7641,Johann Carrasso,keeper,no_search_results,,,Wikipedia returned 0 results
7905,Raúl Lizoáin Cruz,keeper,no_search_results,,,Wikipedia returned 0 results
3240,Mathew Ryan,keeper,no_search_results,,,Wikipedia returned 0 results
2963,Rémy Vercoutre,keeper,no_search_results,,,Wikipedia returned 0 results
3339,Asmir Begović,keeper,no_search_results,,,Wikipedia returned 0 results
3262,Łukasz Fabiański,keeper,no_search_results,,,Wikipedia returned 0 results
102992,Djigui Diarra,keeper,no_search_results,,,Wikipedia returned 0 results
3379,Alphonse Areola,keeper,no_search_results,,,Wikipedia returned 0 results
34953,Denis Petrić,keeper,no_search_results,,,Wikipedia returned 0 results
30767,Gabriel Vasconelos Ferreira,keeper,no_search_results,,,Wikipedia returned 0 results
5205,Rui Pedro dos Santos Patrício,keeper,no_search_results,,,Wikipedia returned 0 results
3488,Wayne Hennessey,keeper,no_search_results,,,Wikipedia returned 0 results
40533,Cédric Carrasso,keeper,no_search_results,,,Wikipedia returned 0 results
40529,Morgan De Sanctis,keeper,no_search_results,,,Wikipedia returned 0 results
40484,Vincent Enyeama,keeper,no_search_results,,,Wikipedia returned 0 results
36951,Babacar Niasse,keeper,no_search_results,,,Wikipedia returned 0 results
29003,Jonas Omlin,keeper,no_search_results,,,Wikipedia returned 0 results
4509,Jérôme Prior,keeper,no_search_results,,,Wikipedia returned 0 results
5619,Hyeon-Woo Jo,keeper,no_search_results,,,Wikipedia returned 0 results
62016,Rodrigo Mario Morínigo Acosta,keeper,no_search_results,,,Wikipedia returned 0 results
41381,Anthony Louis Mandréa,keeper,no_search_results,,,Wikipedia returned 0 results
57655,Željko Brkić,keeper,no_search_results,,,Wikipedia returned 0 results
40645,Laurent Pionnier,keeper,no_search_results,,,Wikipedia returned 0 results
41067,Davide Bassi,keeper,no_search_results,,,Wikipedia returned 0 results
6692,Oier Olazábal Paredes,keeper,no_search_results,,,Wikipedia returned 0 results
11508,Łukasz Skorupski,keeper,no_search_results,,,Wikipedia returned 0 results
11302,Jordi Masip López,keeper,no_search_results,,,Wikipedia returned 0 results
11179,Iker Casillas Fernández,keeper,no_search_results,,,Wikipedia returned 0 results
12319,Ramazan Özcan,keeper,no_search_results,,,Wikipedia returned 0 results
3291,Joe Hart,keeper,no_search_results,,,Wikipedia returned 0 results
226523,Jahmali Waite,keeper,no_search_results,,,Wikipedia returned 0 results
397802,Jan Jongbloed,keeper,no_search_results,,,Wikipedia returned 0 results
136064,Ernan Alberto Siluane,keeper,no_search_results,,,Wikipedia returned 0 results
398823,Eike Immel,keeper,no_search_results,,,Wikipedia returned 0 results
401501,David Yelldell,keeper,no_search_results,,,Wikipedia returned 0 results
7069,Miguel Ángel Moyà Rumbo,keeper,no_search_results,,,Wikipedia returned 0 results
397972,Viktor Chanov,keeper,no_search_results,,,Wikipedia returned 0 results
2981,Alban Lafont,keeper,no_search_results,,,Wikipedia returned 0 results
3419,Jessy Moulin,keeper,no_search_results,,,Wikipedia returned 0 results
124496,Saad Abdullah Al Sheeb,keeper,no_search_results,,,Wikipedia returned 0 results
10332,Odisseas Vlachodimos,keeper,no_search_results,,,Wikipedia returned 0 results
9887,Rafael de Andrade Bittencourt Pinheiro,keeper,no_search_results,,,Wikipedia returned 0 results
9879,Jon Ander Serantes Simon,keeper,no_search_results,,,Wikipedia returned 0 results
9747,Axel Werner,keeper,no_search_results,,,Wikipedia returned 0 results
9205,Kevin Müller,keeper,no_search_results,,,Wikipedia returned 0 results
6795,Rubén Blanco Veiga,keeper,no_search_results,,,Wikipedia returned 0 results
7123,Gianluca Pegolo,keeper,no_search_results,,,Wikipedia returned 0 results
7148,Mattia Perin,keeper,no_search_results,,,Wikipedia returned 0 results
7804,Alberto Brignoli,keeper,no_search_results,,,Wikipedia returned 0 results
7517,Gauthier Gallon,keeper,no_search_results,,,Wikipedia returned 0 results
7469,Salvatore Sirigu,keeper,no_search_results,,,Wikipedia returned 0 results
8108,Lawrence Ati-Zigi,keeper,no_search_results,,,Wikipedia returned 0 results
8240,Koen Casteels,keeper,no_search_results,,,Wikipedia returned 0 results
8208,Sven Ulreich,keeper,no_search_results,,,Wikipedia returned 0 results
8524,Péter Gulácsi,keeper,no_search_results,,,Wikipedia returned 0 results
8652,Jasper Cillessen,keeper,no_search_results,,,Wikipedia returned 0 results
7515,Jules Goda,keeper,no_search_results,,,Wikipedia returned 0 results
125324,Lloyd Junior Kazapua,keeper,no_search_results,,,Wikipedia returned 0 results
20201,Maarten Stekelenburg,keeper,no_search_results,,,Wikipedia returned 0 results
21532,Daniel Bachmann,keeper,no_search_results,,,Wikipedia returned 0 results
22125,Arthur Desmas,keeper,no_search_results,,,Wikipedia returned 0 results
6722,David Soria Solís,keeper,no_search_results,,,Wikipedia returned 0 results
19761,Ricardo Alexandre Martins Soares Pereira,keeper,no_search_results,,,Wikipedia returned 0 results
20066,Darren Randolph,keeper,no_search_results,,,Wikipedia returned 0 results
6698,Marko Dmitrović,keeper,no_search_results,,,Wikipedia returned 0 results
12352,Matthew Charles Turner,keeper,no_search_results,,,Wikipedia returned 0 results
23344,Aitor Fernández Abarisketa,keeper,no_search_results,,,Wikipedia returned 0 results
20256,Grégory Coupet,keeper,no_search_results,,,Wikipedia returned 0 results
20145,Thomas Løvendahl Sørensen,keeper,no_search_results,,,Wikipedia returned 0 results
11541,Tomáš Vaclík,keeper,no_search_results,,,Wikipedia returned 0 results
12475,Angelo Esmael da Costa Júnior,keeper,no_search_results,,,Wikipedia returned 0 results
12420,Frederik Rønnow,keeper,no_search_results,,,Wikipedia returned 0 results
26219,Timo Hildebrand,keeper,no_search_results,,,Wikipedia returned 0 results
26084,Iñaki Lafuente Sancha,keeper,no_search_results,,,Wikipedia returned 0 results
25953,Armando Riveiro de Aguilar Malda,keeper,no_search_results,,,Wikipedia returned 0 results
25974,Franco Costanzo,keeper,no_search_results,,,Wikipedia returned 0 results
25430,Felipe Melo de Carvalho,keeper,no_search_results,,,Wikipedia returned 0 results
25858,Ricardo Sanzol Goñi,keeper,no_search_results,,,Wikipedia returned 0 results
25881,Juan Antonio Rodríguez Villamuela,keeper,no_search_results,,,Wikipedia returned 0 results
25912,Ricardo López Felipe,keeper,no_search_results,,,Wikipedia returned 0 results
6311,Lovre Kalinić,keeper,no_search_results,,,Wikipedia returned 0 results
5714,Mohammed Khalil Al Owais,keeper,no_search_results,,,Wikipedia returned 0 results
5653,Mouez Hassen,keeper,no_search_results,,,Wikipedia returned 0 results
23198,Michael Zetterer,keeper,no_search_results,,,Wikipedia returned 0 results
5528,Pedro David Gallese Quiróz,keeper,no_search_results,,,Wikipedia returned 0 results
5498,Hannes Þór Halldórsson,keeper,no_search_results,,,Wikipedia returned 0 results
24888,Adam Federici,keeper,no_search_results,,,Wikipedia returned 0 results
5648,Farouk Ben Mustapha,keeper,no_search_results,,,Wikipedia returned 0 results
22243,Heorhii Bushchan,keeper,no_search_results,,,Wikipedia returned 0 results
22379,Angus Gunn,keeper,no_search_results,,,Wikipedia returned 0 results
22130,Mauro Daniel Goicoechea Furia,keeper,no_search_results,,,Wikipedia returned 0 results
23815,Casto Espinosa Barriga,keeper,no_search_results,,,Wikipedia returned 0 results
23499,Jaroslav Drobný,keeper,no_search_results,,,Wikipedia returned 0 results
3980,Johny Placide,keeper,no_search_results,,,Wikipedia returned 0 results
30357,Uğurcan Çakır,keeper,no_search_results,,,Wikipedia returned 0 results
29198,Jeremías Ledesma,keeper,no_search_results,,,Wikipedia returned 0 results
4053,Ben Foster,keeper,no_search_results,,,Wikipedia returned 0 results
27240,Jesús Fernández Collado,keeper,no_search_results,,,Wikipedia returned 0 results
27517,Jaime Jiménez Merlo,keeper,no_search_results,,,Wikipedia returned 0 results
26438,David Cobeño Iglesias,keeper,no_search_results,,,Wikipedia returned 0 results
26786,Mario Fernández Cuesta,keeper,no_search_results,,,Wikipedia returned 0 results
27111,António Alberto Bastos Pimparel,keeper,no_search_results,,,Wikipedia returned 0 results
26452,Pedro Gonzalez Contreras Cano,keeper,no_search_results,,,Wikipedia returned 0 results
26460,Francesc Arnau,keeper,no_search_results,,,Wikipedia returned 0 results
37274,Bart Verbruggen,keeper,no_search_results,,,Wikipedia returned 0 results
36949,Julio José González Vela-Alvizu,keeper,no_search_results,,,Wikipedia returned 0 results
32185,Alejandro Remiro Gargallo,keeper,no_search_results,,,Wikipedia returned 0 results
34315,Simone Colombi,keeper,no_search_results,,,Wikipedia returned 0 results
31904,Giedrius Arlauskis,keeper,no_search_results,,,Wikipedia returned 0 results
5227,Alireza Safar Beiranvand,keeper,no_search_results,,,Wikipedia returned 0 results
30830,Luca Lezzerini,keeper,no_search_results,,,Wikipedia returned 0 results
31437,Andreas Hirzel,keeper,no_search_results,,,Wikipedia returned 0 results
4547,Ludovic Butelle,keeper,no_search_results,,,Wikipedia returned 0 results
4600,Diego Orlando Benaglio,keeper,no_search_results,,,Wikipedia returned 0 results
28357,Thomas Vincensini,keeper,no_search_results,,,Wikipedia returned 0 results
28040,Jindřich Staněk,keeper,no_search_results,,,Wikipedia returned 0 results
38616,Sepp Maier,keeper,no_search_results,,,Wikipedia returned 0 results
37641,Seung-Gyu Kim,keeper,no_search_results,,,Wikipedia returned 0 results
38312,Eugenio Lamanna,keeper,no_search_results,,,Wikipedia returned 0 results
